timestamp,temperature_c,humidity_pct,wind_kph,condition
2020-08-09T04:00:00,27.1,100.0,17.4,Clear
2020-08-09T05:00:00,26.9,95.8,19.0,Clear
2020-08-09T06:00:00,25.5,92.2,27.1,Clear
2020-08-09T07:00:00,26.1,100.0,18.4,Clear
2020-08-09T08:00:00,25.9,95.2,28.4,Clear
2020-08-09T09:00:00,28.0,91.1,21.9,Clear
2020-08-09T10:00:00,30.2,80.8,25.1,Clear
2020-08-09T11:00:00,29.6,76.1,22.6,Clear
2020-08-09T12:00:00,35.1,70.1,26.9,Clear
2020-08-09T13:00:00,31.6,56.7,28.9,Clear
2020-08-09T14:00:00,32.7,48.8,28.7,Clear
2020-08-09T15:00:00,33.6,60.5,32.1,Clear
2020-08-09T16:00:00,31.4,57.9,34.0,Clear
2020-08-09T17:00:00,33.7,54.4,36.2,Clear
2020-08-09T18:00:00,32.1,46.4,36.1,Clear
2020-08-09T19:00:00,31.0,56.1,36.3,Clear
2020-08-09T20:00:00,31.9,52.5,27.6,Clear
2020-08-09T21:00:00,29.3,68.1,25.7,Clear
2020-08-09T22:00:00,31.6,62.8,28.7,Clear
2020-08-09T23:00:00,28.8,73.2,22.0,Clear
2020-08-10T00:00:00,23.5,97.8,33.6,Rainy
2020-08-10T01:00:00,25.6,86.4,41.7,Clear
2020-08-10T02:00:00,24.9,95.3,35.6,Rainy
2020-08-10T03:00:00,25.5,97.3,35.1,Rainy
2020-08-10T04:00:00,24.0,86.3,34.0,Clear
2020-08-10T05:00:00,20.7,99.5,32.3,Rainy
2020-08-10T06:00:00,23.4,96.3,27.8,Rainy
2020-08-10T07:00:00,24.3,96.3,28.1,Rainy
2020-08-10T08:00:00,22.8,85.1,28.9,Clear
2020-08-10T09:00:00,24.0,87.6,30.6,Clear
2020-08-10T10:00:00,25.1,94.9,25.7,Rainy
2020-08-10T11:00:00,24.4,99.8,38.3,Rainy
2020-08-10T12:00:00,29.8,87.2,30.0,Clear
2020-08-10T13:00:00,28.3,95.6,33.7,Rainy
2020-08-10T14:00:00,27.6,85.7,41.6,Clear
2020-08-10T15:00:00,28.3,85.6,41.9,Clear
2020-08-10T16:00:00,31.7,100.0,37.5,Rainy
2020-08-10T17:00:00,30.3,88.4,40.8,Clear
2020-08-10T18:00:00,30.0,91.8,40.7,Rainy
2020-08-10T19:00:00,30.9,91.0,38.2,Rainy
2020-08-10T20:00:00,30.1,85.2,40.0,Clear
2020-08-10T21:00:00,28.0,94.3,35.8,Rainy
2020-08-10T22:00:00,28.7,94.6,37.3,Rainy
2020-08-10T23:00:00,24.3,93.8,38.1,Rainy
2020-08-11T00:00:00,24.5,94.1,37.2,Rainy
2020-08-11T01:00:00,24.5,88.1,28.4,Clear
2020-08-11T02:00:00,25.4,96.7,22.8,Rainy
2020-08-11T03:00:00,25.5,91.7,27.1,Rainy
2020-08-11T04:00:00,21.9,95.0,29.1,Rainy
2020-08-11T05:00:00,21.4,99.0,32.5,Rainy
2020-08-11T06:00:00,26.0,90.7,28.7,Rainy
2020-08-11T07:00:00,20.8,88.6,28.8,Clear
2020-08-11T08:00:00,22.7,85.4,30.9,Clear
2020-08-11T09:00:00,23.5,94.1,24.3,Rainy
2020-08-11T10:00:00,23.8,94.5,38.4,Rainy
2020-08-11T11:00:00,28.5,89.6,30.6,Clear
2020-08-11T12:00:00,26.4,89.0,41.8,Clear
2020-08-11T13:00:00,27.6,89.2,32.4,Clear
2020-08-11T14:00:00,31.3,90.4,46.2,Rainy
2020-08-11T15:00:00,28.1,93.4,38.2,Rainy
2020-08-11T16:00:00,30.0,88.5,38.7,Clear
2020-08-11T17:00:00,31.9,96.1,39.7,Rainy
2020-08-11T18:00:00,33.3,99.8,45.3,Rainy
2020-08-11T19:00:00,30.8,92.8,38.2,Rainy
2020-08-11T20:00:00,28.3,94.4,45.1,Rainy
2020-08-11T21:00:00,29.2,95.1,31.7,Rainy
2020-08-11T22:00:00,25.9,89.0,37.9,Clear
2020-08-11T23:00:00,25.2,86.3,40.2,Clear
2020-08-12T00:00:00,26.3,87.8,29.5,Clear
2020-08-12T01:00:00,24.2,88.8,28.9,Clear
2020-08-12T02:00:00,22.8,89.0,33.3,Clear
2020-08-12T03:00:00,22.9,86.2,25.6,Clear
2020-08-12T04:00:00,23.2,99.5,32.4,Rainy
2020-08-12T05:00:00,20.0,94.2,23.7,Rainy
2020-08-12T06:00:00,23.7,92.2,32.0,Rainy
2020-08-12T07:00:00,19.9,95.6,26.1,Rainy
2020-08-12T08:00:00,25.6,97.5,30.3,Rainy
2020-08-12T09:00:00,22.8,95.2,30.6,Rainy
2020-08-12T10:00:00,26.9,98.3,32.1,Rainy
2020-08-12T11:00:00,23.7,97.6,42.7,Rainy
2020-08-12T12:00:00,29.5,99.9,37.6,Rainy
2020-08-12T13:00:00,24.6,91.7,36.2,Rainy
2020-08-12T14:00:00,31.2,99.6,35.2,Rainy
2020-08-12T15:00:00,27.1,91.4,46.5,Rainy
2020-08-12T16:00:00,32.9,95.2,36.8,Rainy
2020-08-12T17:00:00,28.5,97.7,42.2,Rainy
2020-08-12T18:00:00,24.6,98.9,36.6,Rainy
2020-08-12T19:00:00,28.8,93.7,42.4,Rainy
2020-08-12T20:00:00,31.3,98.2,42.0,Rainy
2020-08-12T21:00:00,29.3,92.5,36.7,Rainy
2020-08-12T22:00:00,29.4,96.0,31.7,Rainy
2020-08-12T23:00:00,29.8,96.8,33.2,Rainy
2020-08-13T00:00:00,27.2,95.9,36.6,Rainy
2020-08-13T01:00:00,24.1,90.9,37.0,Rainy
2020-08-13T02:00:00,21.5,86.4,35.9,Clear
2020-08-13T03:00:00,21.0,88.6,29.6,Clear
2020-08-13T04:00:00,24.1,94.3,33.3,Rainy
2020-08-13T05:00:00,19.0,90.9,29.7,Rainy
2020-08-13T06:00:00,22.8,87.6,32.0,Clear
2020-08-13T07:00:00,21.0,96.0,29.8,Rainy
2020-08-13T08:00:00,23.7,99.8,26.3,Rainy
2020-08-13T09:00:00,22.6,94.6,30.6,Rainy
2020-08-13T10:00:00,22.3,99.8,31.3,Rainy
2020-08-13T11:00:00,28.5,93.9,36.9,Rainy
2020-08-13T12:00:00,27.5,97.2,42.0,Rainy
2020-08-13T13:00:00,27.3,89.7,33.5,Clear
2020-08-13T14:00:00,27.4,96.7,43.8,Rainy
2020-08-13T15:00:00,29.3,88.3,35.1,Clear
2020-08-13T16:00:00,28.2,93.0,34.9,Rainy
2020-08-13T17:00:00,31.3,93.7,40.4,Rainy
2020-08-13T18:00:00,26.0,87.6,39.8,Clear
2020-08-13T19:00:00,30.1,91.7,41.5,Rainy
2020-08-13T20:00:00,29.7,90.3,32.2,Rainy
2020-08-13T21:00:00,26.3,99.0,39.8,Rainy
2020-08-13T22:00:00,29.0,88.5,34.3,Clear
2020-08-13T23:00:00,25.9,90.3,36.7,Rainy
2020-08-14T00:00:00,22.7,94.5,38.4,Rainy
2020-08-14T01:00:00,24.5,91.9,29.1,Rainy
2020-08-14T02:00:00,23.9,92.1,28.9,Rainy
2020-08-14T03:00:00,22.6,89.4,33.2,Clear
2020-08-14T04:00:00,23.8,99.1,29.7,Rainy
2020-08-14T05:00:00,19.7,98.9,24.5,Rainy
2020-08-14T06:00:00,23.6,95.2,29.3,Rainy
2020-08-14T07:00:00,21.2,98.2,24.6,Rainy
2020-08-14T08:00:00,22.4,98.6,34.5,Rainy
2020-08-14T09:00:00,24.2,86.1,32.5,Clear
2020-08-14T10:00:00,25.6,98.8,37.0,Rainy
2020-08-14T11:00:00,26.0,99.7,29.2,Rainy
2020-08-14T12:00:00,27.8,98.5,31.7,Rainy
2020-08-14T13:00:00,30.0,89.4,42.7,Clear
2020-08-14T14:00:00,31.0,91.3,39.1,Rainy
2020-08-14T15:00:00,30.6,95.5,40.0,Rainy
2020-08-14T16:00:00,32.8,91.3,37.9,Rainy
2020-08-14T17:00:00,29.4,94.3,43.9,Rainy
2020-08-14T18:00:00,30.6,94.3,42.3,Rainy
2020-08-14T19:00:00,29.7,96.4,43.3,Rainy
2020-08-14T20:00:00,30.3,91.3,35.4,Rainy
2020-08-14T21:00:00,27.2,88.7,41.6,Clear
2020-08-14T22:00:00,26.0,86.3,37.2,Clear
2020-08-14T23:00:00,24.9,87.3,34.7,Clear
2020-08-15T00:00:00,29.2,85.7,33.7,Clear
2020-08-15T01:00:00,20.3,88.4,35.2,Clear
2020-08-15T02:00:00,23.8,98.1,27.7,Rainy
2020-08-15T03:00:00,23.7,98.4,28.0,Rainy
2020-08-15T04:00:00,21.7,98.4,32.3,Rainy
2020-08-15T05:00:00,21.4,96.0,37.9,Rainy
2020-08-15T06:00:00,18.9,92.1,29.9,Rainy
2020-08-15T07:00:00,24.1,97.2,19.6,Rainy
2020-08-15T08:00:00,24.6,92.1,30.7,Rainy
2020-08-15T09:00:00,20.3,95.8,30.4,Rainy
2020-08-15T10:00:00,23.9,85.3,35.6,Clear
2020-08-15T11:00:00,26.0,91.5,30.5,Rainy
2020-08-15T12:00:00,24.4,99.0,34.1,Rainy
2020-08-15T13:00:00,27.6,89.6,35.9,Clear
2020-08-15T14:00:00,29.0,85.2,35.7,Clear
2020-08-15T15:00:00,26.8,96.8,41.7,Rainy
2020-08-15T16:00:00,29.0,91.9,33.4,Rainy
2020-08-15T17:00:00,31.9,98.7,43.9,Rainy
2020-08-15T18:00:00,29.1,91.9,40.1,Rainy
2020-08-15T19:00:00,27.6,95.6,37.6,Rainy
2020-08-15T20:00:00,28.4,86.4,39.9,Clear
2020-08-15T21:00:00,24.7,93.6,42.7,Rainy
2020-08-15T22:00:00,29.2,88.2,35.8,Clear
2020-08-15T23:00:00,24.0,93.6,25.9,Rainy
2020-08-16T00:00:00,25.2,98.7,29.5,Rainy
2020-08-16T01:00:00,24.5,95.7,36.9,Rainy
2020-08-16T02:00:00,22.8,93.9,37.7,Rainy
2020-08-16T03:00:00,21.1,96.5,35.7,Rainy
2020-08-16T04:00:00,24.0,90.4,21.3,Rainy
2020-08-16T05:00:00,23.9,91.8,27.5,Rainy
2020-08-16T06:00:00,25.2,96.9,29.3,Rainy
2020-08-16T07:00:00,25.6,89.1,31.9,Clear
2020-08-16T08:00:00,22.9,94.0,34.8,Rainy
2020-08-16T09:00:00,23.3,86.7,35.3,Clear
2020-08-16T10:00:00,28.2,87.1,27.2,Clear
2020-08-16T11:00:00,26.1,99.0,33.4,Rainy
2020-08-16T12:00:00,26.0,90.6,32.2,Rainy
2020-08-16T13:00:00,30.7,97.3,39.9,Rainy
2020-08-16T14:00:00,27.3,96.9,36.1,Rainy
2020-08-16T15:00:00,28.8,91.8,37.3,Rainy
2020-08-16T16:00:00,25.6,99.5,40.7,Rainy
2020-08-16T17:00:00,29.7,95.4,45.7,Rainy
2020-08-16T18:00:00,28.2,87.4,35.9,Clear
2020-08-16T19:00:00,30.2,90.0,42.4,Clear
2020-08-16T20:00:00,27.9,91.4,39.2,Rainy
2020-08-16T21:00:00,28.6,97.4,31.5,Rainy
2020-08-16T22:00:00,25.7,94.4,39.4,Rainy
2020-08-16T23:00:00,25.4,92.2,37.8,Rainy
2020-08-17T00:00:00,25.9,95.1,40.0,Rainy
2020-08-17T01:00:00,24.1,92.1,34.2,Rainy
2020-08-17T02:00:00,25.4,86.8,32.3,Clear
2020-08-17T03:00:00,20.3,85.5,34.1,Clear
2020-08-17T04:00:00,23.2,85.5,31.7,Clear
2020-08-17T05:00:00,24.3,97.5,33.4,Rainy
2020-08-17T06:00:00,25.4,97.8,35.8,Rainy
2020-08-17T07:00:00,20.9,99.1,25.0,Rainy
2020-08-17T08:00:00,24.4,88.6,37.0,Clear
2020-08-17T09:00:00,24.4,90.9,33.2,Rainy
2020-08-17T10:00:00,25.1,98.5,41.1,Rainy
2020-08-17T11:00:00,25.6,97.8,34.1,Rainy
2020-08-17T12:00:00,24.5,95.7,33.8,Rainy
2020-08-17T13:00:00,28.2,97.7,42.7,Rainy
2020-08-17T14:00:00,27.8,98.6,40.5,Rainy
2020-08-17T15:00:00,29.8,95.2,41.7,Rainy
2020-08-17T16:00:00,29.2,94.4,36.1,Rainy
2020-08-17T17:00:00,29.9,95.9,35.9,Rainy
2020-08-17T18:00:00,29.7,86.0,42.7,Clear
2020-08-17T19:00:00,29.5,91.7,37.8,Rainy
2020-08-17T20:00:00,27.1,86.2,41.4,Clear
2020-08-17T21:00:00,26.7,96.9,34.0,Rainy
2020-08-17T22:00:00,24.4,93.5,31.7,Rainy
2020-08-17T23:00:00,25.2,93.5,33.6,Rainy
2020-08-18T00:00:00,26.2,87.3,42.2,Clear
2020-08-18T01:00:00,25.4,85.2,33.5,Clear
2020-08-18T02:00:00,20.8,91.0,25.3,Rainy
2020-08-18T03:00:00,21.1,87.0,32.3,Clear
2020-08-18T04:00:00,23.9,96.7,30.0,Rainy
2020-08-18T05:00:00,21.0,97.6,35.1,Rainy
2020-08-18T06:00:00,21.8,85.4,30.5,Clear
2020-08-18T07:00:00,22.1,93.2,34.6,Rainy
2020-08-18T08:00:00,25.5,85.4,38.0,Clear
2020-08-18T09:00:00,23.9,94.7,32.8,Rainy
2020-08-18T10:00:00,25.6,98.3,33.0,Rainy
2020-08-18T11:00:00,21.9,91.4,40.1,Rainy
2020-08-18T12:00:00,25.3,86.4,44.5,Clear
2020-08-18T13:00:00,30.9,88.1,34.4,Clear
2020-08-18T14:00:00,27.8,86.1,43.2,Clear
2020-08-18T15:00:00,30.2,88.6,44.8,Clear
2020-08-18T16:00:00,29.2,89.9,39.8,Clear
2020-08-18T17:00:00,27.8,97.7,36.4,Rainy
2020-08-18T18:00:00,27.8,91.5,39.7,Rainy
2020-08-18T19:00:00,28.3,98.7,37.5,Rainy
2020-08-18T20:00:00,28.9,87.1,37.2,Clear
2020-08-18T21:00:00,26.0,97.1,36.1,Rainy
2020-08-18T22:00:00,27.9,97.9,32.1,Rainy
2020-08-18T23:00:00,26.1,91.0,37.0,Rainy
2020-08-19T00:00:00,27.6,88.4,38.6,Clear
2020-08-19T01:00:00,28.2,96.7,26.4,Rainy
2020-08-19T02:00:00,25.2,93.0,27.8,Rainy
2020-08-19T03:00:00,24.8,95.3,30.6,Rainy
2020-08-19T04:00:00,22.6,92.4,27.9,Rainy
2020-08-19T05:00:00,23.1,86.0,29.8,Clear
2020-08-19T06:00:00,21.7,86.1,27.1,Clear
2020-08-19T07:00:00,26.4,88.8,28.4,Clear
2020-08-19T08:00:00,25.1,96.2,31.3,Rainy
2020-08-19T09:00:00,22.4,85.6,28.9,Clear
2020-08-19T10:00:00,23.8,89.3,36.5,Clear
2020-08-19T11:00:00,24.5,85.8,43.3,Clear
2020-08-19T12:00:00,29.5,87.2,35.1,Clear
2020-08-19T13:00:00,28.8,92.8,38.3,Rainy
2020-08-19T14:00:00,31.2,89.6,39.2,Clear
2020-08-19T15:00:00,29.0,86.9,38.4,Clear
2020-08-19T16:00:00,29.5,93.4,36.3,Rainy
2020-08-19T17:00:00,25.4,89.0,32.2,Clear
2020-08-19T18:00:00,28.6,85.9,42.0,Clear
2020-08-19T19:00:00,28.8,97.3,37.5,Rainy
2020-08-19T20:00:00,26.9,92.0,41.9,Rainy
2020-08-19T21:00:00,26.0,85.5,33.7,Clear
2020-08-19T22:00:00,27.9,88.3,42.8,Clear
2020-08-19T23:00:00,25.8,97.0,38.7,Rainy
2020-08-20T00:00:00,22.1,94.2,28.6,Rainy
2020-08-20T01:00:00,21.4,98.4,31.4,Rainy
2020-08-20T02:00:00,25.4,95.8,29.7,Rainy
2020-08-20T03:00:00,22.6,91.1,34.6,Rainy
2020-08-20T04:00:00,22.1,97.5,37.0,Rainy
2020-08-20T05:00:00,22.6,94.7,32.1,Rainy
2020-08-20T06:00:00,21.8,93.9,36.5,Rainy
2020-08-20T07:00:00,19.7,91.1,27.3,Rainy
2020-08-20T08:00:00,22.0,93.1,24.8,Rainy
2020-08-20T09:00:00,23.4,93.9,29.1,Rainy
2020-08-20T10:00:00,30.2,98.9,34.4,Rainy
2020-08-20T11:00:00,26.6,92.9,27.6,Rainy
2020-08-20T12:00:00,26.5,95.8,26.4,Rainy
2020-08-20T13:00:00,27.1,99.8,40.3,Rainy
2020-08-20T14:00:00,27.5,94.9,46.3,Rainy
2020-08-20T15:00:00,26.9,92.8,42.0,Rainy
2020-08-20T16:00:00,30.4,94.1,39.5,Rainy
2020-08-20T17:00:00,28.4,85.6,42.3,Clear
2020-08-20T18:00:00,31.4,87.2,39.8,Clear
2020-08-20T19:00:00,27.5,98.4,39.2,Rainy
2020-08-20T20:00:00,25.3,96.8,43.6,Rainy
2020-08-20T21:00:00,28.9,92.7,43.1,Rainy
2020-08-20T22:00:00,27.2,94.5,37.1,Rainy
2020-08-20T23:00:00,24.7,95.0,28.9,Rainy
2020-08-21T00:00:00,27.1,80.7,24.1,Clear
2020-08-21T01:00:00,28.2,85.4,24.7,Clear
2020-08-21T02:00:00,32.5,86.2,19.9,Clear
2020-08-21T03:00:00,26.5,96.3,26.5,Clear
2020-08-21T04:00:00,26.3,100.0,18.8,Clear
2020-08-21T05:00:00,24.9,86.5,16.1,Clear
2020-08-21T06:00:00,27.0,96.2,23.1,Clear
2020-08-21T07:00:00,26.1,93.8,18.4,Clear
2020-08-21T08:00:00,30.3,85.8,25.8,Clear
2020-08-21T09:00:00,28.4,82.7,23.6,Clear
2020-08-21T10:00:00,29.8,85.4,24.7,Clear
2020-08-21T11:00:00,28.6,71.3,26.1,Clear
2020-08-21T12:00:00,30.4,65.6,25.1,Clear
2020-08-21T13:00:00,31.9,64.6,26.5,Clear
2020-08-21T14:00:00,30.7,60.7,27.7,Clear
2020-08-21T15:00:00,34.0,58.6,23.8,Clear
2020-08-21T16:00:00,31.2,60.9,32.9,Clear
2020-08-21T17:00:00,32.4,52.9,31.8,Clear
2020-08-21T18:00:00,34.4,56.1,35.5,Clear
2020-08-21T19:00:00,31.0,51.1,32.9,Clear
2020-08-21T20:00:00,31.4,60.0,28.9,Clear
2020-08-21T21:00:00,30.1,70.4,28.4,Clear
2020-08-21T22:00:00,29.4,69.4,29.0,Clear
2020-08-21T23:00:00,30.0,78.2,18.3,Clear
2020-08-22T00:00:00,23.2,91.1,36.1,Rainy
2020-08-22T01:00:00,25.5,88.7,39.7,Clear
2020-08-22T02:00:00,26.6,85.1,31.7,Clear
2020-08-22T03:00:00,26.2,99.9,24.7,Rainy
2020-08-22T04:00:00,22.4,85.7,29.3,Clear
2020-08-22T05:00:00,24.0,87.9,28.1,Clear
2020-08-22T06:00:00,23.2,96.0,33.7,Rainy
2020-08-22T07:00:00,22.7,98.3,31.0,Rainy
2020-08-22T08:00:00,22.6,86.1,36.2,Clear
2020-08-22T09:00:00,26.5,90.1,34.7,Rainy
2020-08-22T10:00:00,22.8,88.9,37.6,Clear
2020-08-22T11:00:00,25.7,94.2,34.5,Rainy
2020-08-22T12:00:00,25.2,94.2,31.6,Rainy
2020-08-22T13:00:00,27.9,85.0,33.3,Clear
2020-08-22T14:00:00,29.9,92.2,25.8,Rainy
2020-08-22T15:00:00,24.9,96.8,33.7,Rainy
2020-08-22T16:00:00,31.9,88.1,40.1,Clear
2020-08-22T17:00:00,28.2,94.9,43.6,Rainy
2020-08-22T18:00:00,30.6,97.3,41.1,Rainy
2020-08-22T19:00:00,30.9,85.3,42.4,Clear
2020-08-22T20:00:00,28.8,92.1,34.1,Rainy
2020-08-22T21:00:00,29.1,97.8,34.5,Rainy
2020-08-22T22:00:00,26.0,87.9,35.8,Clear
2020-08-22T23:00:00,24.3,99.2,42.4,Rainy
2020-08-23T00:00:00,22.4,96.1,39.7,Rainy
2020-08-23T01:00:00,26.3,86.6,31.5,Clear
2020-08-23T02:00:00,24.4,95.5,27.0,Rainy
2020-08-23T03:00:00,24.9,88.2,36.1,Clear
2020-08-23T04:00:00,21.7,93.9,31.0,Rainy
2020-08-23T05:00:00,22.1,98.2,32.2,Rainy
2020-08-23T06:00:00,21.7,96.0,35.1,Rainy
2020-08-23T07:00:00,25.4,85.3,25.9,Clear
2020-08-23T08:00:00,22.7,97.7,34.7,Rainy
2020-08-23T09:00:00,21.4,85.2,34.6,Clear
2020-08-23T10:00:00,27.0,96.1,42.8,Rainy
2020-08-23T11:00:00,25.3,92.5,39.5,Rainy
2020-08-23T12:00:00,25.8,95.0,39.4,Rainy
2020-08-23T13:00:00,29.6,99.9,40.9,Rainy
2020-08-23T14:00:00,27.5,95.8,36.2,Rainy
2020-08-23T15:00:00,31.6,91.3,31.2,Rainy
2020-08-23T16:00:00,30.2,98.2,48.8,Rainy
2020-08-23T17:00:00,30.5,85.8,36.5,Clear
2020-08-23T18:00:00,33.7,91.0,37.3,Rainy
2020-08-23T19:00:00,27.8,96.9,44.9,Rainy
2020-08-23T20:00:00,29.1,90.9,34.6,Rainy
2020-08-23T21:00:00,24.8,90.7,30.7,Rainy
2020-08-23T22:00:00,29.1,93.4,39.3,Rainy
2020-08-23T23:00:00,25.5,85.6,38.4,Clear
2020-08-24T00:00:00,23.5,86.9,35.1,Clear
2020-08-24T01:00:00,23.4,93.0,28.4,Rainy
2020-08-24T02:00:00,24.5,95.2,30.8,Rainy
2020-08-24T03:00:00,21.7,97.2,33.4,Rainy
2020-08-24T04:00:00,19.8,99.4,36.7,Rainy
2020-08-24T05:00:00,21.1,92.7,25.9,Rainy
2020-08-24T06:00:00,23.1,95.8,30.8,Rainy
2020-08-24T07:00:00,19.8,93.9,34.0,Rainy
2020-08-24T08:00:00,24.2,94.3,35.3,Rainy
2020-08-24T09:00:00,23.4,89.3,37.3,Clear
2020-08-24T10:00:00,25.4,86.2,40.7,Clear
2020-08-24T11:00:00,23.2,97.3,46.2,Rainy
2020-08-24T12:00:00,26.1,94.4,37.4,Rainy
2020-08-24T13:00:00,27.6,96.4,41.6,Rainy
2020-08-24T14:00:00,28.4,91.4,43.8,Rainy
2020-08-24T15:00:00,29.8,90.4,40.7,Rainy
2020-08-24T16:00:00,30.5,94.7,40.0,Rainy
2020-08-24T17:00:00,27.6,85.4,36.7,Clear
2020-08-24T18:00:00,30.7,94.7,39.6,Rainy
2020-08-24T19:00:00,29.0,93.6,33.3,Rainy
2020-08-24T20:00:00,26.0,88.5,40.1,Clear
2020-08-24T21:00:00,27.8,99.1,39.1,Rainy
2020-08-24T22:00:00,28.3,90.5,35.3,Rainy
2020-08-24T23:00:00,24.6,96.0,40.8,Rainy
2020-08-25T00:00:00,22.9,95.0,25.3,Rainy
2020-08-25T01:00:00,24.8,90.8,37.8,Rainy
2020-08-25T02:00:00,22.2,97.7,37.8,Rainy
2020-08-25T03:00:00,23.3,99.6,19.6,Rainy
2020-08-25T04:00:00,21.3,89.5,33.9,Clear
2020-08-25T05:00:00,22.6,94.3,22.0,Rainy
2020-08-25T06:00:00,21.5,86.1,31.5,Clear
2020-08-25T07:00:00,23.2,90.1,27.9,Rainy
2020-08-25T08:00:00,21.5,89.8,34.7,Clear
2020-08-25T09:00:00,23.7,98.1,31.3,Rainy
2020-08-25T10:00:00,24.6,97.5,37.9,Rainy
2020-08-25T11:00:00,27.5,96.0,37.0,Rainy
2020-08-25T12:00:00,25.3,87.7,39.9,Clear
2020-08-25T13:00:00,23.5,86.4,37.2,Clear
2020-08-25T14:00:00,30.1,98.8,39.2,Rainy
2020-08-25T15:00:00,29.4,94.1,42.3,Rainy
2020-08-25T16:00:00,28.6,98.4,40.9,Rainy
2020-08-25T17:00:00,28.2,92.4,33.6,Rainy
2020-08-25T18:00:00,29.5,87.1,45.3,Clear
2020-08-25T19:00:00,30.2,89.6,38.7,Clear
2020-08-25T20:00:00,30.4,93.0,43.4,Rainy
2020-08-25T21:00:00,30.0,98.7,42.9,Rainy
2020-08-25T22:00:00,28.6,94.9,35.2,Rainy
2020-08-25T23:00:00,25.7,86.1,31.7,Clear
2020-08-26T00:00:00,30.3,76.4,22.2,Clear
2020-08-26T01:00:00,26.2,87.8,22.3,Clear
2020-08-26T02:00:00,24.8,83.5,24.4,Clear
2020-08-26T03:00:00,26.2,97.2,21.2,Clear
2020-08-26T04:00:00,26.6,93.2,22.7,Clear
2020-08-26T05:00:00,27.1,94.6,21.3,Clear
2020-08-26T06:00:00,24.9,97.7,19.4,Clear
2020-08-26T07:00:00,25.4,91.3,13.0,Clear
2020-08-26T08:00:00,25.7,86.2,15.7,Clear
2020-08-26T09:00:00,27.5,85.5,23.0,Clear
2020-08-26T10:00:00,28.2,89.7,21.1,Clear
2020-08-26T11:00:00,31.8,75.9,19.7,Clear
2020-08-26T12:00:00,30.0,68.0,25.3,Clear
2020-08-26T13:00:00,31.8,54.1,24.6,Clear
2020-08-26T14:00:00,31.8,55.7,26.6,Clear
2020-08-26T15:00:00,32.4,55.6,27.7,Clear
2020-08-26T16:00:00,33.3,63.1,33.9,Clear
2020-08-26T17:00:00,31.9,50.2,30.0,Clear
2020-08-26T18:00:00,33.0,48.6,24.2,Clear
2020-08-26T19:00:00,34.1,49.1,27.1,Clear
2020-08-26T20:00:00,31.0,66.2,31.9,Clear
2020-08-26T21:00:00,31.3,55.9,25.6,Clear
2020-08-26T22:00:00,31.5,79.1,22.6,Clear
2020-08-26T23:00:00,31.5,82.7,28.0,Clear
2020-08-27T00:00:00,26.5,76.3,18.3,Clear
2020-08-27T01:00:00,31.5,78.9,24.5,Clear
2020-08-27T02:00:00,26.5,85.7,18.5,Clear
2020-08-27T03:00:00,24.7,88.0,21.9,Clear
2020-08-27T04:00:00,27.8,91.5,19.4,Clear
2020-08-27T05:00:00,25.3,95.2,22.9,Clear
2020-08-27T06:00:00,29.3,89.5,16.5,Clear
2020-08-27T07:00:00,25.2,97.0,23.6,Clear
2020-08-27T08:00:00,28.8,87.3,22.6,Clear
2020-08-27T09:00:00,27.1,91.7,25.9,Clear
2020-08-27T10:00:00,27.8,72.1,23.2,Clear
2020-08-27T11:00:00,26.8,78.0,23.4,Clear
2020-08-27T12:00:00,30.9,66.7,30.9,Clear
2020-08-27T13:00:00,29.7,69.1,27.4,Clear
2020-08-27T14:00:00,32.6,57.9,32.1,Clear
2020-08-27T15:00:00,34.7,54.6,32.5,Clear
2020-08-27T16:00:00,33.4,55.4,26.6,Clear
2020-08-27T17:00:00,31.1,55.4,28.3,Clear
2020-08-27T18:00:00,34.4,54.1,33.0,Clear
2020-08-27T19:00:00,33.9,61.7,25.0,Clear
2020-08-27T20:00:00,32.0,59.4,26.7,Clear
2020-08-27T21:00:00,31.6,62.3,25.6,Clear
2020-08-27T22:00:00,30.6,73.4,30.7,Clear
2020-08-27T23:00:00,30.4,75.5,24.4,Clear
2020-08-28T00:00:00,27.5,76.4,24.1,Clear
2020-08-28T01:00:00,28.3,87.6,26.6,Clear
2020-08-28T02:00:00,28.1,86.7,19.1,Clear
2020-08-28T03:00:00,25.4,93.7,19.4,Clear
2020-08-28T04:00:00,25.0,98.1,15.7,Clear
2020-08-28T05:00:00,25.3,94.2,20.4,Clear
2020-08-28T06:00:00,25.9,96.7,20.6,Clear
2020-08-28T07:00:00,27.1,93.9,21.1,Clear
2020-08-28T08:00:00,25.7,87.0,19.9,Clear
2020-08-28T09:00:00,26.3,82.9,25.1,Clear
2020-08-28T10:00:00,27.3,84.3,26.1,Clear
2020-08-28T11:00:00,30.7,73.7,20.1,Clear
2020-08-28T12:00:00,30.0,64.2,29.8,Clear
2020-08-28T13:00:00,29.9,59.2,26.2,Clear
2020-08-28T14:00:00,32.1,65.7,28.9,Clear
2020-08-28T15:00:00,33.8,60.9,32.6,Clear
2020-08-28T16:00:00,30.9,51.4,27.5,Clear
2020-08-28T17:00:00,32.2,48.0,23.8,Clear
2020-08-28T18:00:00,31.7,53.7,33.4,Clear
2020-08-28T19:00:00,32.5,65.7,31.0,Clear
2020-08-28T20:00:00,31.8,61.8,31.2,Clear
