incident_id,timestamp,type,location_name,latitude,longitude,description,severity,source,status
1f25b420-1ecd-4260-bc1a-7c54b395cd52,2026-01-12T14:45:06.003535,Construction Work,Kalaghoda Circle,22.31145188883141,73.18162684248225,Construction Work reported at Kalaghoda Circle.,Critical,User Report (Waze-style),Resolved
c91cadf2-3061-4dbb-b49e-5f8a524fb436,2026-01-17T17:57:33.003535,Traffic Signal Failure,Susen Tarsali Ring Road,22.254608361712584,73.2150246300983,Traffic Signal Failure reported at Susen Tarsali Ring Road.,Critical,Twitter,Resolved
0daa91bb-560b-4d2f-a85d-ed66d7af19aa,2026-01-11T17:52:56.003535,Vehicle Breakdown,Akshar Chowk,22.28824422921543,73.17163183166748,Stalled vehicle blocking one lane at Akshar Chowk.,Minor,User Report (Waze-style),Resolved
15770416-5f5f-49a7-b284-f0274ee78e0a,2025-12-26T11:16:24.003535,Heavy Traffic,Fatehgunj Circle,22.32557371714778,73.1931350927981,Heavy Traffic reported at Fatehgunj Circle.,Major,User Report (Waze-style),Resolved
944cd1b6-bf48-4c27-a189-c61424850297,2025-11-30T05:26:30.003535,Water Logging,Kalaghoda Circle,22.310946969231225,73.18165784851581,Water accumulation at Kalaghoda Circle due to rain.,moderate,User Report (Waze-style),Resolved
2a7959c2-79d5-4189-9e9b-2736c4035ef3,2025-11-05T10:19:43.003535,Heavy Traffic,Gotri Crossroad,22.32552453811428,73.14538693197544,Heavy Traffic reported at Gotri Crossroad.,Moderate,User Report (Waze-style),Resolved
974d3b36-81b5-4cfb-bb4b-ce30656ce0ca,2025-11-23T18:10:39.003535,Accident,Sama Savli Crossroad,22.34937890447937,73.19932308461821,Collision reported near Sama Savli Crossroad. EXPECT DELAYS.,Moderate,Traffic Police Feed,Resolved
4c21b160-9925-4a31-8039-52af85f28b61,2025-12-20T15:12:02.003535,Vehicle Breakdown,Kalaghoda Circle,22.310921233174085,73.18085798160301,Stalled vehicle blocking one lane at Kalaghoda Circle.,Minor,Twitter,Resolved
0d70e525-8f3e-41cb-a762-9085a9987455,2026-01-27T13:13:49.003535,Road Closure,Genda Circle,22.321340547271642,73.16771550559116,Road Closure reported at Genda Circle.,Moderate,Twitter,Resolved
cba276df-c9ab-4d20-a810-f34c55548dec,2025-11-21T03:43:19.003535,Accident,Fatehgunj Circle,22.32501409589211,73.19356076462097,Collision reported near Fatehgunj Circle. EXPECT DELAYS.,Major,User Report (Waze-style),Resolved
500d5482-7698-4628-946c-e60cd88673b7,2026-01-01T18:50:49.003535,VIP Movement,Mandvi Gate,22.29701118439991,73.20866153534432,Traffic diversion at Mandvi Gate for VIP convoy.,Major,User Report (Waze-style),Resolved
f2907cb4-f3e8-4b7f-b12f-16e297b3be25,2026-01-11T15:25:24.003535,Water Logging,Fatehgunj Circle,22.325954722775062,73.19399161663235,Water accumulation at Fatehgunj Circle due to rain.,moderate,Twitter,Resolved
3c230e97-c128-4413-bf7e-74daa37e44fa,2025-11-01T14:43:15.003535,Vehicle Breakdown,Genda Circle,22.320579483128377,73.16929866886603,Stalled vehicle blocking one lane at Genda Circle.,Moderate,Twitter,Resolved
059c5b08-d007-4875-8633-d58f0da6e04f,2025-12-22T23:01:24.003535,Heavy Traffic,Golden Chowkdi,22.345715871155473,73.23438040636655,Heavy Traffic reported at Golden Chowkdi.,Moderate,Twitter,Resolved
e55f68a7-85cf-4015-b32c-afd3cc7e6b32,2026-01-01T08:45:58.003535,Traffic Signal Failure,Dairy Den Circle,22.31135135296483,73.1855279964861,Traffic Signal Failure reported at Dairy Den Circle.,Critical,CCTV Analysis,Resolved
3ac29755-7f61-42ce-8c70-237fb355c4de,2026-01-18T13:10:00.003535,Water Logging,Dairy Den Circle,22.311628661653216,73.18547295592552,Water accumulation at Dairy Den Circle due to rain.,moderate,Traffic Police Feed,Resolved
88dfa4d3-e3f7-4172-98d5-2554a981670f,2025-12-21T22:48:15.003535,VIP Movement,Gotri Crossroad,22.325970688736753,73.14551975593108,Traffic diversion at Gotri Crossroad for VIP convoy.,Major,User Report (Waze-style),Resolved
7901160a-2c2b-45df-8fb4-a028973f7e1f,2025-12-23T21:36:07.003535,VIP Movement,Sama Savli Crossroad,22.35070823323229,73.19965326746602,Traffic diversion at Sama Savli Crossroad for VIP convoy.,Major,CCTV Analysis,Resolved
e781de77-d62d-4952-9ee5-a8b16c067dc0,2025-12-22T04:32:40.003535,Vehicle Breakdown,Dairy Den Circle,22.31237832638936,73.18639810938308,Stalled vehicle blocking one lane at Dairy Den Circle.,Minor,User Report (Waze-style),Resolved
3accb4b5-b6e0-40e0-ba72-fbd291289517,2026-01-11T18:33:17.003535,Accident,Kalaghoda Circle,22.31098117646757,73.18100583011984,Collision reported near Kalaghoda Circle. EXPECT DELAYS.,Moderate,Twitter,Resolved
9eff9a90-1798-4cf9-acea-b5f84eff3e5f,2025-11-07T19:48:03.003535,Accident,Amitnagar Circle,22.335846434158714,73.19573040671366,Collision reported near Amitnagar Circle. EXPECT DELAYS.,Moderate,Twitter,Resolved
50f41c9d-df23-4ccd-bab6-627b0a7cceac,2026-01-28T23:28:24.003535,Traffic Signal Failure,Gotri Crossroad,22.32594070907873,73.14583794179333,Traffic Signal Failure reported at Gotri Crossroad.,Moderate,CCTV Analysis,Active
88e095b0-db1b-4759-932d-1436e4b2ee86,2026-01-22T08:39:15.003535,Water Logging,Mandvi Gate,22.296496002394722,73.2095486307989,Water accumulation at Mandvi Gate due to rain.,moderate,Traffic Police Feed,Resolved
36c2449a-679e-43d3-a416-3f768bc3e3c1,2025-12-12T03:29:51.003535,Accident,Susen Tarsali Ring Road,22.255817928704484,73.21539206348514,Collision reported near Susen Tarsali Ring Road. EXPECT DELAYS.,Moderate,Traffic Police Feed,Resolved
2ad3d086-b5e9-419b-8ff2-3ea3df58b3e3,2025-12-19T05:58:15.003535,Traffic Signal Failure,Genda Circle,22.320513332539047,73.168353598973,Traffic Signal Failure reported at Genda Circle.,Moderate,Twitter,Resolved
5a16b045-b8cd-4f3d-98ce-a6fe4fa8a5aa,2026-01-16T10:02:30.003535,Accident,Kalaghoda Circle,22.309586357940837,73.18163056673399,Collision reported near Kalaghoda Circle. EXPECT DELAYS.,Major,Twitter,Resolved
26ae8904-364f-4f95-985c-ce99067c0187,2026-01-09T15:32:07.003535,VIP Movement,Akshar Chowk,22.28722576662075,73.17252766645953,Traffic diversion at Akshar Chowk for VIP convoy.,Major,Twitter,Resolved
5bb1c2ba-f7cc-4366-ba55-34dbadaffafd,2025-12-29T16:21:11.003535,Water Logging,Gotri Crossroad,22.324182693880918,73.14557587055916,Water accumulation at Gotri Crossroad due to rain.,moderate,CCTV Analysis,Resolved
cfbcce8d-9902-48ef-b5ce-0c73419a3960,2026-01-08T17:45:04.003535,Construction Work,Genda Circle,22.320534349620377,73.16782534648829,Construction Work reported at Genda Circle.,Major,Twitter,Resolved
017b8592-b28f-422f-8ab7-718f7b1b6936,2025-11-18T11:13:10.003535,Road Closure,Amitnagar Circle,22.335490559993122,73.19557297516232,Road Closure reported at Amitnagar Circle.,Critical,Traffic Police Feed,Resolved
7f27b6dd-e1b7-4027-a5dc-2cc995d5f838,2025-11-26T20:09:58.003535,Water Logging,Mandvi Gate,22.29692736053042,73.2084628061289,Water accumulation at Mandvi Gate due to rain.,moderate,User Report (Waze-style),Resolved
6871462b-7a0c-4b53-9971-bd7719e83025,2025-12-06T08:05:05.003535,Road Closure,Kalaghoda Circle,22.310599213557317,73.18082192357996,Road Closure reported at Kalaghoda Circle.,Critical,Traffic Police Feed,Resolved
1a553ada-65ec-4906-978f-0861675d5e13,2025-11-02T18:58:33.003535,Accident,Susen Tarsali Ring Road,22.254283748199725,73.21509572388813,Collision reported near Susen Tarsali Ring Road. EXPECT DELAYS.,Major,User Report (Waze-style),Resolved
357ad4fa-22c7-4e7b-a75d-a03c1682ca05,2025-12-20T12:18:36.003535,Road Closure,Akshar Chowk,22.28830284524352,73.1721943844655,Road Closure reported at Akshar Chowk.,Critical,Traffic Police Feed,Resolved
a0c3303f-5d3a-41b4-8395-e239d8e90861,2025-11-10T02:44:38.003535,Traffic Signal Failure,Mandvi Gate,22.29541900611788,73.2084564948269,Traffic Signal Failure reported at Mandvi Gate.,Major,CCTV Analysis,Resolved
63c55b19-c8d3-4575-8978-94b1616df4ea,2025-11-29T15:38:45.003535,Road Closure,Mandvi Gate,22.296728794105068,73.20983134044162,Road Closure reported at Mandvi Gate.,Critical,Twitter,Resolved
2f19f9e7-9b85-4495-9b2d-0987d33eaf59,2025-11-08T03:29:14.003535,Accident,Fatehgunj Circle,22.3261367054898,73.19282093140515,Collision reported near Fatehgunj Circle. EXPECT DELAYS.,Moderate,Traffic Police Feed,Resolved
85e229fc-4cf2-44a2-9ac3-9333cafa7557,2025-12-18T15:21:06.003535,Road Closure,Mandvi Gate,22.29661305997408,73.20970564989625,Road Closure reported at Mandvi Gate.,Major,Twitter,Resolved
1b5b192e-c9e8-4f41-a984-716b8896101e,2025-12-17T19:59:08.003535,Accident,Dairy Den Circle,22.311848033123788,73.18650454061594,Collision reported near Dairy Den Circle. EXPECT DELAYS.,Critical,Traffic Police Feed,Resolved
d4e99209-b010-4328-80f8-19694889cb82,2025-11-29T01:39:15.003535,Road Closure,Genda Circle,22.32228252066349,73.16852396575462,Road Closure reported at Genda Circle.,Critical,Twitter,Resolved
95deeee4-2590-425f-8af0-812331d5b46b,2025-12-25T07:37:02.003535,Heavy Traffic,Sama Savli Crossroad,22.35070568908221,73.2007194534683,Heavy Traffic reported at Sama Savli Crossroad.,Moderate,Twitter,Resolved
7b86baa2-a063-4c43-af84-2d0103145f67,2025-11-28T22:40:40.003535,Accident,Fatehgunj Circle,22.325416628742616,73.1929570658061,Collision reported near Fatehgunj Circle. EXPECT DELAYS.,Critical,CCTV Analysis,Resolved
2f997cba-5b35-4e64-8a73-f6583bde0af9,2025-12-25T16:34:07.003535,Vehicle Breakdown,Gotri Crossroad,22.324864581007375,73.14567663404756,Stalled vehicle blocking one lane at Gotri Crossroad.,Moderate,CCTV Analysis,Resolved
a68c6799-a9a6-457c-aee0-98d62dc84a3e,2026-01-08T04:17:10.003535,Traffic Signal Failure,Fatehgunj Circle,22.325571033069604,73.1922143826552,Traffic Signal Failure reported at Fatehgunj Circle.,Critical,User Report (Waze-style),Resolved
07872a17-49b8-4a5e-9a99-0c5e90db4904,2025-12-18T22:41:58.003535,Traffic Signal Failure,Fatehgunj Circle,22.326429272066882,73.19339104964298,Traffic Signal Failure reported at Fatehgunj Circle.,Minor,Twitter,Resolved
842e432e-00ec-41bf-85ec-4169c0b9c338,2025-12-08T11:51:07.003535,Water Logging,Kalaghoda Circle,22.31059249478364,73.18078384810737,Water accumulation at Kalaghoda Circle due to rain.,moderate,Twitter,Resolved
ffe64de9-9ad7-4837-ad36-fa3e2abcca52,2025-12-20T01:27:27.003535,Vehicle Breakdown,Dairy Den Circle,22.312933070808157,73.18537690619316,Stalled vehicle blocking one lane at Dairy Den Circle.,Minor,Twitter,Resolved
0cde5e3e-2e88-42c6-bf5b-bd88b05e7bd7,2025-12-06T15:17:25.003535,Road Closure,Golden Chowkdi,22.34558027704261,73.23597914460308,Road Closure reported at Golden Chowkdi.,Minor,Traffic Police Feed,Resolved
e7186d80-0944-430c-b341-620551e4ffe4,2025-12-19T11:55:28.003535,Traffic Signal Failure,Gotri Crossroad,22.325352897512303,73.14453183322539,Traffic Signal Failure reported at Gotri Crossroad.,Moderate,CCTV Analysis,Resolved
99647654-271c-49c7-aacd-7f3e409f2e1e,2026-01-17T21:12:04.003535,VIP Movement,Gotri Crossroad,22.325407559985052,73.14590863242435,Traffic diversion at Gotri Crossroad for VIP convoy.,Major,Traffic Police Feed,Resolved
b817c2b5-aee1-4f66-b581-2f40afd03cd1,2025-11-04T13:58:05.003535,Heavy Traffic,Golden Chowkdi,22.344715653867997,73.23468564375563,Heavy Traffic reported at Golden Chowkdi.,Major,CCTV Analysis,Resolved
bf0574ed-20dc-422b-9f2b-c8ffa357b777,2025-11-16T15:29:56.003535,Traffic Signal Failure,L&T Circle,22.314918839219168,73.20516463049528,Traffic Signal Failure reported at L&T Circle.,Minor,User Report (Waze-style),Resolved
1aed80e9-8231-4dd9-8a3e-bb15ceddb7a7,2026-01-16T19:49:35.003535,Water Logging,Akshar Chowk,22.288231483020557,73.17207785532689,Water accumulation at Akshar Chowk due to rain.,moderate,CCTV Analysis,Resolved
a51b4f28-97c1-40ae-82be-ad4b93df3c17,2025-12-06T15:13:55.003535,Accident,Gotri Crossroad,22.325722300316027,73.14408558569464,Collision reported near Gotri Crossroad. EXPECT DELAYS.,Critical,Twitter,Resolved
3f2d00dd-63f3-4875-a0cc-206f900b81e5,2025-12-28T13:51:52.003535,Vehicle Breakdown,Amitnagar Circle,22.336205421701376,73.19513674989877,Stalled vehicle blocking one lane at Amitnagar Circle.,Moderate,CCTV Analysis,Resolved
0fd32134-112a-4fe9-9fb4-e7dfc4ac5cad,2025-11-11T01:15:09.003535,VIP Movement,Mandvi Gate,22.29598214388054,73.20843167369709,Traffic diversion at Mandvi Gate for VIP convoy.,Major,User Report (Waze-style),Resolved
6fe01a15-a1be-4117-8893-9bd706a15934,2025-11-25T07:26:53.003535,Road Closure,Susen Tarsali Ring Road,22.254585275526566,73.21503687956694,Road Closure reported at Susen Tarsali Ring Road.,Minor,Traffic Police Feed,Resolved
006378e0-ee23-4f76-beb4-a5490327dc46,2026-01-11T23:02:54.003535,Accident,Gotri Crossroad,22.32534433984871,73.14482966541038,Collision reported near Gotri Crossroad. EXPECT DELAYS.,Major,CCTV Analysis,Resolved
7ba83932-167a-4f49-8b84-278d144af425,2025-12-23T10:24:13.003535,VIP Movement,Kalaghoda Circle,22.309669155827116,73.18191253911581,Traffic diversion at Kalaghoda Circle for VIP convoy.,Major,User Report (Waze-style),Resolved
fb72e76e-0d11-424c-84fa-dbee938b0171,2026-01-19T23:52:32.003535,Vehicle Breakdown,Genda Circle,22.32208545440085,73.1693201019152,Stalled vehicle blocking one lane at Genda Circle.,Moderate,User Report (Waze-style),Resolved
6611fdc7-8ee5-43c9-af0f-2474c71b1a0e,2026-01-06T12:45:11.003535,Water Logging,Fatehgunj Circle,22.32475104161783,73.19318624545598,Water accumulation at Fatehgunj Circle due to rain.,moderate,Twitter,Resolved
6c4ded7f-7b24-4f75-a0e1-88f2595ded3e,2025-12-27T18:05:16.003535,VIP Movement,Genda Circle,22.320775768165426,73.16850930387086,Traffic diversion at Genda Circle for VIP convoy.,Major,Traffic Police Feed,Resolved
d5134ce9-1194-4547-9c0b-100b8664ae80,2025-12-07T03:14:22.003535,Accident,Susen Tarsali Ring Road,22.254486314831915,73.21514788024439,Collision reported near Susen Tarsali Ring Road. EXPECT DELAYS.,Critical,User Report (Waze-style),Resolved
5e162ef2-5452-437a-830a-b87c8d9eeb21,2026-01-13T22:18:01.003535,Traffic Signal Failure,Amitnagar Circle,22.336351320235693,73.19477256337002,Traffic Signal Failure reported at Amitnagar Circle.,Minor,CCTV Analysis,Resolved
6782e367-8a53-455c-a068-58bbd11b07a8,2025-12-10T00:54:36.003535,Accident,L&T Circle,22.314222426764218,73.2047691933672,Collision reported near L&T Circle. EXPECT DELAYS.,Critical,Twitter,Resolved
6ea7a169-9907-4a01-9a23-095dfc0589f4,2025-12-05T14:01:53.003535,VIP Movement,Genda Circle,22.321376229454753,73.16776147784452,Traffic diversion at Genda Circle for VIP convoy.,Major,User Report (Waze-style),Resolved
b7d1b6f5-f83f-454d-9e42-3f5efba0ff97,2026-01-28T22:14:47.003535,Water Logging,Dairy Den Circle,22.311853538004218,73.1865092633299,Water accumulation at Dairy Den Circle due to rain.,moderate,User Report (Waze-style),Active
2508d726-3e1b-4eb8-9dd2-aae5f041b649,2025-11-07T04:09:46.003535,Traffic Signal Failure,Golden Chowkdi,22.345709739423782,73.23408688839692,Traffic Signal Failure reported at Golden Chowkdi.,Major,CCTV Analysis,Resolved
9cd41088-28ca-40c6-9dfb-53d5ea81e9f8,2026-01-13T19:55:16.003535,Water Logging,Amitnagar Circle,22.33616476241366,73.19581216581969,Water accumulation at Amitnagar Circle due to rain.,moderate,CCTV Analysis,Resolved
a83bf769-c17b-465a-8540-61188c1b549d,2026-01-10T11:08:23.003535,Heavy Traffic,Susen Tarsali Ring Road,22.255159986202372,73.21423004722777,Heavy Traffic reported at Susen Tarsali Ring Road.,Moderate,Traffic Police Feed,Resolved
7fe92fe1-7c16-4070-a2f4-bcd1cb63d80b,2025-12-18T15:50:58.003535,VIP Movement,Mandvi Gate,22.29596620911775,73.209934646573,Traffic diversion at Mandvi Gate for VIP convoy.,Major,User Report (Waze-style),Resolved
3007d2e4-39fc-469f-8be1-923dbf033064,2026-01-21T01:44:19.003535,Accident,L&T Circle,22.31424117548168,73.20549960916229,Collision reported near L&T Circle. EXPECT DELAYS.,Major,Traffic Police Feed,Resolved
ceaeeeff-e804-4b6a-8940-bbbfddc6fc6e,2025-11-08T07:22:35.003535,Vehicle Breakdown,Kalaghoda Circle,22.309769428019262,73.18197818727303,Stalled vehicle blocking one lane at Kalaghoda Circle.,Moderate,User Report (Waze-style),Resolved
0037a530-3647-4a8f-8d7c-66d397dbb3d5,2025-11-06T11:03:41.003535,Accident,Akshar Chowk,22.287511675001333,73.17276797760071,Collision reported near Akshar Chowk. EXPECT DELAYS.,Major,CCTV Analysis,Resolved
8c51e366-c3be-4736-93eb-337a73a6959f,2025-12-15T19:38:09.003535,Traffic Signal Failure,Susen Tarsali Ring Road,22.25574483814974,73.21400173253437,Traffic Signal Failure reported at Susen Tarsali Ring Road.,Critical,CCTV Analysis,Resolved
3fa08bd7-a419-482d-a2de-2d4ee4d94631,2025-11-07T19:39:10.003535,Heavy Traffic,Amitnagar Circle,22.33698030717915,73.19497544874235,Heavy Traffic reported at Amitnagar Circle.,Major,CCTV Analysis,Resolved
77bc1ca4-d69d-4c33-89a4-aee2345c3f36,2025-11-02T09:29:03.003535,Road Closure,Susen Tarsali Ring Road,22.254058481678193,73.21431962219914,Road Closure reported at Susen Tarsali Ring Road.,Critical,Traffic Police Feed,Resolved
1c5f1887-67c5-45e8-8550-2fdb61842e5f,2026-01-28T16:11:41.003535,Traffic Signal Failure,L&T Circle,22.314982315893715,73.20587198733324,Traffic Signal Failure reported at L&T Circle.,Minor,CCTV Analysis,Resolved
70ff1fc7-0f10-4b39-aec3-0d7ce3ff58ac,2026-01-19T23:52:56.003535,Accident,L&T Circle,22.31482016353515,73.20439077296217,Collision reported near L&T Circle. EXPECT DELAYS.,Critical,Twitter,Resolved
d48c98e2-74ca-47c0-8d28-6e18250e32d5,2025-11-13T06:54:04.003535,Vehicle Breakdown,Mandvi Gate,22.296609750760958,73.20976266624275,Stalled vehicle blocking one lane at Mandvi Gate.,Moderate,CCTV Analysis,Resolved
2eb88342-7e32-43d5-bd91-22347a018a5e,2025-12-09T18:46:32.003535,Vehicle Breakdown,Genda Circle,22.320862801364722,73.16928390967388,Stalled vehicle blocking one lane at Genda Circle.,Moderate,Twitter,Resolved
82e86f33-8c88-4b45-9c77-0fb97b901b3f,2025-12-30T23:27:11.003535,Construction Work,Akshar Chowk,22.287435668037293,73.17132457155154,Construction Work reported at Akshar Chowk.,Minor,User Report (Waze-style),Resolved
4f5c3b11-956f-4248-a27c-7b075bdc9c25,2025-11-19T20:18:13.003535,Water Logging,Golden Chowkdi,22.345663926201063,73.23515075766983,Water accumulation at Golden Chowkdi due to rain.,moderate,Traffic Police Feed,Resolved
17581e84-bfce-48a3-b3df-354f65704051,2025-11-04T08:13:21.003535,Construction Work,Dairy Den Circle,22.312796614294307,73.18663811397802,Construction Work reported at Dairy Den Circle.,Minor,Twitter,Resolved
977e034a-c59e-4277-974f-c05e4a48b380,2025-12-19T18:23:06.003535,Traffic Signal Failure,Dairy Den Circle,22.3113763212733,73.18620060712472,Traffic Signal Failure reported at Dairy Den Circle.,Major,User Report (Waze-style),Resolved
2d5c5a24-7c0a-42ba-8259-512658c2d000,2026-01-19T21:59:35.003535,Road Closure,Dairy Den Circle,22.312138206644494,73.1855884460041,Road Closure reported at Dairy Den Circle.,Major,CCTV Analysis,Resolved
da24253b-fb00-4e89-a521-751ef5141001,2025-12-31T10:18:44.003535,Water Logging,Amitnagar Circle,22.335663063120283,73.19476373045867,Water accumulation at Amitnagar Circle due to rain.,moderate,Twitter,Resolved
d4071117-b6eb-4c07-838f-cef26be49603,2025-11-07T12:47:41.003535,Construction Work,Genda Circle,22.321426274456634,73.16780458971074,Construction Work reported at Genda Circle.,Critical,User Report (Waze-style),Resolved
f28fc97f-3702-403c-a0d8-1f30af67479a,2025-12-05T06:10:19.003535,Traffic Signal Failure,Sama Savli Crossroad,22.349671010322712,73.19976118575539,Traffic Signal Failure reported at Sama Savli Crossroad.,Moderate,Twitter,Resolved
6904c194-d097-4286-8104-325976753105,2025-12-31T08:54:26.003535,Water Logging,Mandvi Gate,22.29581588264735,73.21010668600134,Water accumulation at Mandvi Gate due to rain.,moderate,Twitter,Resolved
2ca8dfdd-0fa6-4f3e-98a9-ad18f6858463,2025-12-21T12:06:26.003535,Vehicle Breakdown,Sama Savli Crossroad,22.350249862684407,73.20083166824936,Stalled vehicle blocking one lane at Sama Savli Crossroad.,Minor,Traffic Police Feed,Resolved
63ab788c-0471-497c-bad3-d6257ab2ccb0,2025-11-19T08:32:12.003535,VIP Movement,Sama Savli Crossroad,22.35032935349425,73.20030304029613,Traffic diversion at Sama Savli Crossroad for VIP convoy.,Major,CCTV Analysis,Resolved
be9df158-a29c-4bfe-bf67-032f69bc8bfb,2026-01-08T20:10:51.003535,Road Closure,Kalaghoda Circle,22.310975876364992,73.18046158670133,Road Closure reported at Kalaghoda Circle.,Moderate,Traffic Police Feed,Resolved
0f5649ec-27f6-436c-97f9-56d2fca45bd5,2025-12-27T19:39:28.003535,Accident,Mandvi Gate,22.29661957316034,73.2102745078237,Collision reported near Mandvi Gate. EXPECT DELAYS.,Critical,Traffic Police Feed,Resolved
0f5a2a2d-700d-4c06-80ee-2ee2bf24a8f4,2026-01-07T00:35:32.003535,Water Logging,Dairy Den Circle,22.311508956103484,73.18559491426439,Water accumulation at Dairy Den Circle due to rain.,moderate,Traffic Police Feed,Resolved
455d073a-51e6-4c3a-8fd2-03d04879246d,2026-01-18T06:00:34.003535,Road Closure,Amitnagar Circle,22.336379310991692,73.19603843089482,Road Closure reported at Amitnagar Circle.,Moderate,User Report (Waze-style),Resolved
6b7692ea-afdf-4510-99c2-ad07c5eba1f1,2025-11-25T23:48:59.003535,Water Logging,Fatehgunj Circle,22.326238843410703,73.19394792759923,Water accumulation at Fatehgunj Circle due to rain.,moderate,Twitter,Resolved
4d6c9e83-6d21-44e7-bbb8-2a49cc97ce53,2025-11-23T17:17:56.003535,Construction Work,Mandvi Gate,22.29705999966503,73.20982327346304,Construction Work reported at Mandvi Gate.,Critical,Twitter,Resolved
cd4ba9a8-8137-4517-8eac-3e19e7d61ad3,2026-01-16T06:51:31.003535,Construction Work,Sama Savli Crossroad,22.350401362282106,73.19989175615025,Construction Work reported at Sama Savli Crossroad.,Moderate,User Report (Waze-style),Resolved
bb985f9b-2096-49c5-85a1-9f0488fab1ca,2025-12-29T03:36:49.003535,Accident,Dairy Den Circle,22.311580414312324,73.18631140296593,Collision reported near Dairy Den Circle. EXPECT DELAYS.,Critical,Twitter,Resolved
90149a21-3544-430b-9590-1563f96d3a85,2025-12-13T15:11:02.003535,Water Logging,Gotri Crossroad,22.32577149930023,73.1454819558648,Water accumulation at Gotri Crossroad due to rain.,moderate,Traffic Police Feed,Resolved
fa98e4c7-be7d-4d2c-b00c-7bddd10c85cf,2025-11-23T21:53:49.003535,Water Logging,Gotri Crossroad,22.32558363934279,73.14509293637052,Water accumulation at Gotri Crossroad due to rain.,moderate,Twitter,Resolved
92e72e22-fafa-441f-84fa-c1b259078dce,2025-11-21T00:44:36.003535,Traffic Signal Failure,L&T Circle,22.315376869889008,73.20569303356861,Traffic Signal Failure reported at L&T Circle.,Minor,Traffic Police Feed,Resolved
050108f7-4101-4db2-8d17-cd627f7da8d4,2025-11-13T10:29:14.003535,Water Logging,Gotri Crossroad,22.325996106142526,73.1452242627116,Water accumulation at Gotri Crossroad due to rain.,moderate,User Report (Waze-style),Resolved
8b1c2b1f-017b-4562-a7a8-b991bdfb5e38,2025-11-15T05:34:15.003535,Construction Work,Amitnagar Circle,22.33640946268237,73.19555012505127,Construction Work reported at Amitnagar Circle.,Major,Twitter,Resolved
46218c14-88ee-4e42-a9a3-16b4d6e20cc9,2025-11-20T15:15:26.003535,VIP Movement,Genda Circle,22.320875596377753,73.16783702974055,Traffic diversion at Genda Circle for VIP convoy.,Major,Traffic Police Feed,Resolved
930fb1a9-bbfe-44cc-8fc7-2e572d7c222c,2026-01-10T01:30:26.003535,VIP Movement,Susen Tarsali Ring Road,22.254576381741593,73.21539025781546,Traffic diversion at Susen Tarsali Ring Road for VIP convoy.,Major,Twitter,Resolved
9fba91fc-63fa-41b6-a03b-bd7c3308f70b,2025-11-05T13:05:23.003535,Heavy Traffic,Dairy Den Circle,22.3129366477679,73.18640983407064,Heavy Traffic reported at Dairy Den Circle.,Moderate,User Report (Waze-style),Resolved
7bc24859-9f3e-4e2c-8f23-1b9fba9f02e8,2026-01-15T23:53:22.003535,Heavy Traffic,Amitnagar Circle,22.336703152669955,73.19536399853479,Heavy Traffic reported at Amitnagar Circle.,Critical,Twitter,Resolved
9afb5afe-1535-4564-ae3c-fa9685784453,2025-11-17T22:24:07.003535,VIP Movement,Genda Circle,22.32217316898455,73.16887544079076,Traffic diversion at Genda Circle for VIP convoy.,Major,Twitter,Resolved
abbc6321-ec90-4fd7-8211-5544f98a199b,2026-01-26T07:25:36.003535,Water Logging,L&T Circle,22.31493339762268,73.20400371986628,Water accumulation at L&T Circle due to rain.,moderate,Twitter,Resolved
6c93c15c-74bf-426e-bd76-b88ce06bbdad,2025-12-23T05:27:06.003535,Accident,Fatehgunj Circle,22.326457817066153,73.19272156118386,Collision reported near Fatehgunj Circle. EXPECT DELAYS.,Moderate,User Report (Waze-style),Resolved
03efb52b-cedd-4c5b-acb9-cea57a4cd5bf,2025-12-15T13:36:16.003535,Water Logging,Kalaghoda Circle,22.310585203759572,73.18113042198345,Water accumulation at Kalaghoda Circle due to rain.,moderate,User Report (Waze-style),Resolved
a069612b-d4af-428f-8874-24f18ef2a965,2025-12-26T21:16:18.003535,Road Closure,Gotri Crossroad,22.32487356038291,73.1440236111232,Road Closure reported at Gotri Crossroad.,Moderate,Traffic Police Feed,Resolved
464b4000-db01-4024-a441-636252792e59,2025-12-23T01:56:28.003535,Construction Work,Sama Savli Crossroad,22.34995797049164,73.19927088282465,Construction Work reported at Sama Savli Crossroad.,Moderate,User Report (Waze-style),Resolved
5ff3a10e-f5b6-4394-9c17-21d0e4a946ea,2025-12-11T08:29:11.003535,Vehicle Breakdown,Akshar Chowk,22.287883623477462,73.1726172196934,Stalled vehicle blocking one lane at Akshar Chowk.,Minor,CCTV Analysis,Resolved
1002b11c-1715-4d94-8ce0-faa86add0ffc,2025-11-29T03:52:18.003535,Traffic Signal Failure,Kalaghoda Circle,22.309959883849114,73.1813947997823,Traffic Signal Failure reported at Kalaghoda Circle.,Moderate,CCTV Analysis,Resolved
f8bdeac5-8b69-4dc3-9805-9952302c3312,2025-12-09T21:53:43.003535,Vehicle Breakdown,Amitnagar Circle,22.33536389151629,73.19457147245484,Stalled vehicle blocking one lane at Amitnagar Circle.,Minor,User Report (Waze-style),Resolved
86b58ea9-35f8-4ad6-a78f-3c9f07d2ec47,2025-11-13T20:08:26.003535,Road Closure,Akshar Chowk,22.28806741928669,73.17138185376902,Road Closure reported at Akshar Chowk.,Critical,Traffic Police Feed,Resolved
